id,name,border
Martyr's Cry,1812,o
Mind Bomb,1759,o
Morale,1814,o
Riptide,1761,o
Tivadar's Crusade,1818,o
Word of Binding,1744,o
Archangel's Light,244691,m
Bar the Door,262858,m
Break of Day,262702,m
Faith's Shield,262696,m
Gather the Townsfolk,262686,m
Increasing Devotion,262870,m
Lingering Souls,262695,m
Ray of Revelation,245288,m
Skillful Lunge,262877,m
Sudden Disappearance,262865,m
Artful Dodge,262840,m
Bone to Ash,262845,m
Chill of Foreboding,242511,m
Counterlash,262830,m
Divination,262848,m
Griptide,243224,m
Increasing Confusion,262856,m
Mystic Retrieval,262678,m
Saving Grasp,245296,m
Thought Scour,262838,m
Deadly Allure,262690,m
Death's Caress,262854,m
Gravepurge,220056,m
Gruesome Discovery,262843,m
Harrowing Journey,262689,m
Increasing Ambition,262833,m
Reap the Seagraf,244759,m
Tragic Slip,242500,m
Undying Evil,262835,m
Zombie Apocalypse,262669,m
Alpha Brawl,262657,m
Blood Feud,244731,m
Burning Oil,262705,m
Faithless Looting,245299,m
Fires of Undeath,262832,m
Fling,262871,m
Increasing Vengeance,262661,m
Scorch the Fields,262828,m
Shattered Perception,254058,m
Wrack with Madness,243231,m
Clinging Mists,262844,m
Crushing Vines,262867,m
Grim Flowering,262842,m
Hunger of the Howlpack,243257,m
Increasing Savagery,262834,m
Tracker's Instincts,247116,m
Wild Hunger,245291,m
Brace for Impact,107537,m
Carom,107310,m
Condemn,107494,m
Proclamation of Rebirth,107341,m
Steeling Stance,97115,m
Valor Made Real,107431,m
Govern the Guildless,107395,m
Skyscribing,107449,m
Spell Snare,107281,m
Vision Skeins,107397,m
Bond of Agony,107306,m
Brain Pry,107340,m
Delirium Skeins,107435,m
Infernal Tutor,107308,m
Macabre Waltz,97116,m
Nightcreep,107415,m
Wit's End,107562,m
Cackling Flames,107258,m
Demonfire,107252,m
Ignorant Bliss,111281,m
Kindle the Carnage,107446,m
Psychotic Fury,107338,m
Weight of Spires,107551,m
Fertile Imagination,111203,m
Flash Foliage,107264,m
Might of the Nephilim,107320,m
Stomp and Howl,107505,m
Thrive,107390,m
Aethermage's Touch,111192,m
Azorius Ploy,107427,m
Cytoshape,107346,m
Overrule,97111,m
Swift Silence,107284,m
Twinstrike,97114,m
Vigean Intuition,97120,m
Voidslime,97096,m
Wrecking Ball,111202,m
Biomantic Mastery,107277,m
Bound,107373,m
Determined,107373,m
Hide,107315,m
Seek,107315,m
Hit,107387,m
Run,107387,m
Odds,107445,m
Ends,107445,m
Research,107375,m
Development,107375,m
Trial,107259,m
Error,107259,m
Lyev Decree,368965,m
Renounce the Guilds,368993,m
Riot Control,368979,m
Wake the Reflections,369012,m
Hidden Strings,369021,m
Mindstatic,368980,m
Trait Doctoring,369034,m
Uncovered Clues,369010,m
Crypt Incursion,369056,m
Fatal Fumes,368962,m
Awe for the Guilds,369053,m
Clear a Path,369029,m
Punish the Enemy,369090,m
Weapon Surge,369004,m
Mending Touch,368957,m
Mutant's Prey,368988,m
Phytoburst,369054,m
Advent of the Wurm,369036,m
Blast of Genius,368985,m
Debt to the Deathless,369039,m
Dragonshift,369061,m
Drown in Filth,369086,m
Gaze of Granite,369095,m
Morgue Burst,369049,m
Obzedat's Aid,369002,m
Pilfered Plans,369099,m
Plasm Capture,369069,m
Putrefy,369073,m
Reap Intellect,368958,m
Render Silent,369022,m
Restore the Peace,368978,m
Showstopper,368945,m
Warleader's Helix,369081,m
Warped Physique,369094,m
Far,369042,m
Away,369042,m
Profit,369071,m
Loss,369071,m
Protect,369024,m
Serve,369024,m
Ready,368967,m
Willing,368967,m
Turn,369080,m
Burn,369080,m
Wear,368950,m
Tear,368950,m
Kjeldoran War Cry,121148,m
Luminesce,121153,m
Sun's Bounty,121494,m
Sunscour,121251,m
Swift Maneuver,121255,m
Commandeer,121243,m
Controvert,122121,m
Flashfreeze,121218,m
Perilous Research,121238,m
Rune Snag,121247,m
Surging Aether,122052,m
Thermal Flux,122119,m
Chill to the Bone,121190,m
Deathmark,121119,m
Feast of Flesh,121137,m
Grim Harvest,122114,m
Krovikan Rot,122050,m
Soul Spike,121165,m
Surging Dementia,122053,m
Balduvian Rage,121248,m
Cryoclasm,121169,m
Fury of the Horde,121181,m
Icefall,121143,m
Lightning Storm,121495,m
Rite of Flame,121217,m
Skred,122120,m
Surging Flame,121269,m
Into the North,121199,m
Mystic Melting,121141,m
Resize,121223,m
Sound the Call,121156,m
Vanish into Memory,121187,m
Celestial Purge,183055,m
Gleam of Resistance,179505,m
Lapse of Certainty,175026,m
Martial Coup,178560,m
Path to Exile,179235,m
Constricting Tendrils,180272,m
Telemin Performance,189085,m
Traumatic Visions,179508,m
Unsummon,177932,m
View from Above,183058,m
Worldly Counsel,142298,m
Absorb Vis,179513,m
Drag Down,179239,m
Voices from the Void,150847,m
Wretched Banquet,174907,m
Banefire,186613,m
Dark Temper,185143,m
Fiery Fall,179519,m
Ignite Disorder,183056,m
Molten Frame,184988,m
Quenchable Fire,179440,m
Volcanic Fallout,180274,m
Filigree Fracture,179439,m
Might of Alara,150810,m
Shard Convergence,175034,m
Soul's Majesty,185137,m
Spore Burst,185829,m
Sylvan Bounty,179523,m
Conflux,179437,m
Countersquall,186327,m
Exploding Borders,189378,m
Active Volcano,2839,o
Blood of the Martyr,2855,o
Boomerang,2799,o
Divine Offering,2857,o
Enchantment Alteration,2803,o
Flash Flood,2806,o
Indestructible Aura,2858,o
Juxtapose,2810,o
Metamorphosis,2833,o
Recall,2812,o
Remove Soul,2813,o
Shield Wall,2863,o
Storm Seeker,2837,o
Teleport,2816,o
Transmutation,2819,o
Call to Glory,77140,m
Hold the Line,79144,m
Reciprocate,50405,m
Reverse the Sands,79125,m
Counsel of the Soratami,50219,m
Cut the Tethers,79229,m
Gifts Ungiven,79090,m
Hinder,50426,m
Hisoka's Defiance,50439,m
Squelch,80290,m
Thoughtbind,50433,m
Time Stop,78184,m
Befoul,50291,m
Distress,79129,m
Rend Spirit,50293,m
Struggle for Sanity,79168,m
Hanabi Blast,75357,m
Mana Seism,79133,m
Mindblaze,75248,m
Sideswipe,80523,m
Soulblast,80246,m
Stone Rain,79223,m
Yamabushi's Flame,50292,m
Yamabushi's Storm,50346,m
Commune with Nature,76639,m
Gale Force,79244,m
Glimpse of Nature,75241,m
Time of Need,78987,m
Brainstorm,27246,o
Counterspell,26644,o
Impulse,26616,o
Power Sink,26658,o
Tolarian Winds,27264,o
Bone Harvest,27245,o
Coercion,27248,o
Dark Ritual,26632,o
Death Stroke,26629,o
Diabolic Edict,27251,o
Drain Life,26618,o
Terror,26659,o
Fireball,26621,o
Lava Axe,26643,o
Lightning Bolt,27255,o
Shock,26645,o
Sonic Burst,26639,o
Thunderbolt,27270,o
Fog,26648,o
Giant Growth,26649,o
Rampant Growth,27259,o
Diabolic Vision,26613,o
Arc Lightning,21102,o
Catastrophe,21143,o
Counterspell,21127,o
Curfew,21137,o
Dark Ritual,21154,o
Disenchant,21133,o
Exhume,21153,o
Giant Growth,21194,o
Healing Salve,21130,o
Heat Ray,21159,o
Hurricane,21195,o
Living Death,21155,o
Mana Leak,21126,o
Opportunity,21128,o
Ray of Command,21142,o
Reanimate,21160,o
Rolling Thunder,21158,o
Sandstorm,21193,o
Shower of Sparks,21104,o
Steam Blast,21204,o
Swords to Plowshares,21172,o
Symbiosis,21101,o
Syphon Soul,21152,o
Terror,21151,o
Tranquility,21100,o
Unnerve,21156,o
Windfall,21135,o
Wrath of God,21180,o
Final Judgment,81991,m
Mending Hands,74538,m
Scour,74640,m
Minamo's Meddling,74665,m
Quash,74500,m
Reduce to Dreams,74110,m
Sway of the Stars,74034,m
Eradicate,74546,m
Hero's Demise,74465,m
Psychic Spear,74554,m
Stir the Grave,74643,m
Flames of the Blood Hand,74625,m
Sowing Salt,74623,m
Twist Allegiance,74023,m
Enshrined Memories,81998,m
Sosuke's Summons,74090,m
Splinter,74615,m
Acolyte's Reward,378373,m
Dawn to Dusk,378378,m
Excoriate,378382,m
Fated Retribution,378383,m
Glimpse the Sun God,378385,m
Hold at Bay,378390,m
Mortal's Ardor,378392,m
Plea for Guidance,378396,m
Revoke Existence,378397,m
Crypsis,378406,m
Divination,378408,m
Fated Infatuation,378411,m
Nullify,378417,m
Retraction Helix,378421,m
Sudden Storm,378425,m
Thassa's Rebuff,378426,m
Whelming Wave,378429,m
Asphyxiate,378432,m
Bile Blight,378433,m
Drown in Sorrow,378437,m
Eye Gouge,378439,m
Fated Return,378441,m
Gild,378445,m
Necrobite,378449,m
Sanguimancy,378453,m
Bolt of Keranos,378461,m
Fall of the Hammer,378465,m
Fated Conflagration,378466,m
Lightning Volley,378473,m
Pinnacle of Rage,378477,m
Rise to the Challenge,378479,m
Scouring Sands,378482,m
Searing Blood,378483,m
Whims of the Fates,378487,m
Aspect of Hydra,378489,m
Culling Mark,378492,m
Fated Intervention,378493,m
Hunter's Prowess,378496,m
Mischief and Mayhem,378498,m
Mortal's Resolve,378499,m
Peregrination,378504,m
Skyreaping,378512,m
Unravel the Aether,378515,m
Reap What Is Sown,378526,m
Gruesome Slaughter,401905,c
Scour from Existence,402025,c
Titan's Presence,402073,c
Encircling Fissure,401870,c
Gideon's Reproach,401898,c
Inspired Charge,401917,c
Lithomancer's Focus,401941,c
Ondu Rising,401976,c
Planar Outburst,401995,c
Roil's Retribution,402013,c
Sheer Drop,402033,c
Smite the Monstrous,402042,c
Tandem Tactics,402069,c
Unified Front,402084,c
Adverse Conditions,401803,c
Horribly Awry,401914,c
Spell Shrivel,402047,c
Anticipate,401813,c
Brilliant Spectrum,401830,c
Clutch of Currents,401844,c
Coastal Discovery,401845,c
Dispel,401858,c
Exert Influence,401873,c
Part the Waterveil,401982,c
Roilmage's Trick,402014,c
Rush of Ice,402020,c
Scatter to the Winds,402024,c
Ugin's Insight,402078,c
Complete Disregard,401846,c
Grave Birthing,401900,c
Grip of Desolation,401902,c
Swarm Surge,402063,c
Transgress the Mind,402075,c
Altar's Reap,401809,c
Bone Splinters,401828,c
Demon's Grasp,401856,c
Dutiful Return,401865,c
Mire's Malice,401949,c
Painful Truths,401981,c
Rising Miasma,402011,c
Ruinous Path,402019,c
Crumble to Dust,401850,c
Processor Assault,402000,c
Serpentine Spike,402029,c
Touch of the Void,402074,c
Turn Against,402077,c
Boiling Earth,401827,c
Outnumber,401980,c
Radiant Flames,402002,c
Rolling Thunder,402015,c
Stonefury,402050,c
Sure Strike,402052,c
Volcanic Upheaval,402094,c
Call the Scions,401836,c
Unnatural Aggression,402085,c
Earthen Arms,401866,c
Infuse with the Elements,401916,c
Natural Connection,401966,c
Nissa's Renewal,401969,c
Plummet,401997,c
Reclaiming Vines,402004,c
Seek the Wilds,402027,c
Swell of Growth,402064,c
Sylvan Scrying,402065,c
Brutal Expulsion,401835,c
Bring to Light,401831,c
March from the Tomb,401947,c
Roil Spout,402012,c
Angel's Mercy,240044,m
Banishing Stroke,240156,m
Cloudshift,240006,m
Cursebreak,240124,m
Defy Death,239977,m
Divine Deflection,240072,m
Entreat the Angels,247426,m
Leap of Faith,240023,m
Righteous Blow,240185,m
Terminus,262703,m
Zealous Strike,240019,m
Amass the Components,270988,m
Crippling Chill,240042,m
Devastation Tide,275720,m
Dreadwaters,240008,m
Fleeting Distraction,240162,m
Geist Snatch,240021,m
Ghostform,240003,m
Ghostly Flicker,240101,m
Into the Void,278064,m
Mass Appeal,240095,m
Outwit,240050,m
Peel from Reality,240141,m
Second Guess,240063,m
Stolen Goods,275718,m
Temporal Mastery,240133,m
Vanishment,240130,m
Appetite for Brains,279612,m
Barter in Blood,240010,m
Bone Splinters,239983,m
Death Wind,240207,m
Essence Harvest,271114,m
Grave Exchange,279611,m
Human Frailty,279609,m
Killing Wave,240180,m
Mental Agony,239966,m
Necrobite,240187,m
Aggravate,275707,m
Banners Raised,240014,m
Battle Hymn,270996,m
Bonfire of the Damned,271095,m
Burn at the Stake,271120,m
Dangerous Wager,240202,m
Demolish,240060,m
Pillar of Flame,240013,m
Reforge the Soul,278256,m
Rite of Ruin,240126,m
Rush of Blood,240183,m
Thatcher Revolt,239959,m
Thunderbolt,240001,m
Thunderous Wrath,239985,m
Uncanny Speed,240097,m
Blessings of Nature,240040,m
Eaten by Spiders,270987,m
Joint Assault,240049,m
Lair Delve,271093,m
Natural End,240076,m
Primal Surge,240158,m
Rain of Thorns,240169,m
Revenge of the Hunted,275712,m
Sheltering Word,240004,m
Snare the Skies,271090,m
Terrifying Presence,240066,m
Artifact Blast,1057,o
Crumble,1053,o
Detonate,1059,o
Drafna's Restoration,1037,o
Hurkyl's Recall,1041,o
Reconstruction,1045,o
Reverse Polarity,1070,o
Shatterstorm,1063,o
Transmute Artifact,1047,o
Army of Allah,969,o
Army of Allah,970,o
Desert Twister,943,o
Eye for an Eye,972,o
Metamorphosis,948,o
Piety,977,o
Piety,978,o
Sandstorm,951,o
Shahrazad,980,o
Offering to Asha,183007,m
Brainbite,179607,m
Deny Reality,185045,m
Mind Funeral,179599,m
Soul Manipulation,183008,m
Soulquake,179409,m
Bituminous Blast,185057,m
Breath of Malfegor,161291,m
Demonic Dread,185062,m
Terminate,176449,m
Thought Hemorrhage,180596,m
Colossal Might,179624,m
Vengeful Rebirth,179628,m
Violent Outburst,185056,m
Captured Sunlight,185064,m
Reborn Hope,175256,m
Identity Crisis,175109,m
Zealous Persecution,179575,m
Double Negative,179544,m
Maelstrom Pulse,180613,m
Morbid Bloom,179614,m
Fight to the Death,179562,m
Intimidation Bolt,179568,m
Drastic Revelation,179587,m
Lavalanche,180612,m
Flurry of Wings,179605,m
Wargate,180592,m
Slave of Bolas,188971,m
Divine Light,27137,o
False Dawn,27602,o
Orim's Thunder,28751,o
Evasive Action,26261,o
Index,25969,o
Jaded Response,26673,o
Jilt,26797,o
Shimmering Mirage,28753,o
Dead Ringers,26848,o
Last Caress,27591,o
Mind Extraction,27171,o
Planar Despair,25859,o
Suppress,28749,o
Urborg Uprising,26802,o
Dwarven Landslide,26810,o
Illuminate,26447,o
Smash,29605,o
Tahngarth's Glare,27156,o
Gaea's Balance,28668,o
Lay of the Land,26816,o
Strength of Night,28007,o
Tranquil Path,26720,o
Aether Mutation,28669,o
Captain's Maneuver,25828,o
Consume Strength,19163,o
Death Grasp,29415,o
Death Mutation,25833,o
Gerrard's Verdict,29416,o
Guided Passage,27169,o
Last Stand,27231,o
Prophetic Bolt,27187,o
Squee's Revenge,26831,o
Suffocating Blast,27583,o
Temporal Spring,25832,o
Vindicate,19135,o
Fire,27166,o
Ice,27166,o
Illusion,27164,o
Reality,27164,o
Night,26691,o
Day,26691,o
Order,27168,o
Chaos,27168,o
Arcane Denial,3097,o
Arcane Denial,3098,o
Bounty of the Hunt,3128,o
Burnout,3166,o
Contagion,3069,o
Death Spark,3168,o
Diminishing Returns,3104,o
Energy Arc,3221,o
Errand of Duty,3192,o
Errand of Duty,3193,o
Exile,3194,o
Fatal Lore,3072,o
Feast or Famine,3073,o
Feast or Famine,3074,o
Fevered Strength,3075,o
Fevered Strength,3076,o
Force of Will,3107,o
Foresight,3108,o
Foresight,3109,o
Gorilla War Cry,3173,o
Gorilla War Cry,3174,o
Guerrilla Tactics,3175,o
Guerrilla Tactics,3176,o
Hail Storm,3144,o
Lat-Nam's Legacy,3110,o
Lat-Nam's Legacy,3111,o
Library of Lat-Nam,3112,o
Lim-Dûl's Vault,3223,o
Martyrdom,3203,o
Martyrdom,3204,o
Misfortune,3225,o
Misinformation,3084,o
Omen of Fire,3177,o
Pillage,3178,o
Primitive Justice,3179,o
Pyrokinesis,3180,o
Reinforcements,3207,o
Reinforcements,3208,o
Reprisal,3209,o
Reprisal,3210,o
Ritual of the Machine,3089,o
Scars of the Veteran,3214,o
Stench of Decay,3092,o
Stench of Decay,3093,o
Suffocation,3122,o
Surge of Strength,3228,o
Taste of Paradise,3149,o
Taste of Paradise,3150,o
Undergrowth,3152,o
Undergrowth,3153,o
Angelsong,175000,m
Excommunicate,180144,m
Invincible Hymn,175039,m
Resounding Silence,174985,m
Soul's Grace,174813,m
Call to Heel,175053,m
Cancel,178092,m
Covenant of Minds,178091,m
Gather Specimens,175011,m
Resounding Wave,175098,m
Spell Snip,175038,m
Tortoise Formation,179432,m
Ad Nauseam,174915,m
Bone Splinters,174967,m
Infest,179424,m
Resounding Scream,176444,m
Shadowfeed,177473,m
Dragon Fodder,174936,m
Magma Spray,175245,m
Resounding Thunder,175043,m
Skeletonize,175070,m
Soul's Fire,174951,m
Volcanic Submersion,174889,m
Gift of the Gargantuan,175036,m
Naturalize,174890,m
Resounding Roar,174901,m
Soul's Might,174808,m
Agony Warp,175052,m
Bant Charm,137931,m
Blightning,174917,m
Branching Bolt,177602,m
Brilliant Ultimatum,175143,m
Clarion Ultimatum,175142,m
Cruel Ultimatum,175079,m
Esper Charm,137913,m
Grixis Charm,137927,m
Hindering Light,177598,m
Jund Charm,137900,m
Kiss of the Amesha,174976,m
Naya Charm,137905,m
Punish Ignorance,176450,m
Sangrite Surge,176438,m
Sigil Blessing,177597,m
Swerve,175010,m
Titanic Ultimatum,174839,m
Violent Ultimatum,175135,m
Approach of the Second Sun,426706,c
Djeru's Resolve,426713,c
Forsake the Worldly,426715,c
Impeccable Timing,426720,c
In Oketra's Name,426721,c
Mighty Leap,426722,c
Renewed Faith,426727,c
Time to Reflect,426735,c
Cancel,426746,c
Censor,426748,c
Compelling Argument,426749,c
Decision Paralysis,426752,c
Essence Scatter,426754,c
Floodwaters,426755,c
Galestrike,426756,c
Hieroglyphic Illumination,426759,c
Open into Wonder,426766,c
Pull from Tomorrow,426767,c
Sacred Excavation,426769,c
Winds of Rebuke,426778,c
Dispossess,426788,c
Final Reward,426794,c
Lay Bare the Heart,426798,c
Painful Lesson,426804,c
Scarab Feast,426808,c
Shadow of the Grave,426809,c
Splendid Agony,426811,c
Stir the Sands,426812,c
Supernatural Stamina,426813,c
Unburden,426816,c
Wander in Death,426817,c
Blazing Volley,426821,c
Brute Strength,426824,c
By Force,426825,c
Deem Worthy,426829,c
Electrify,426831,c
Fling,426834,c
Glorious End,426835,c
Limits of Solidarity,426842,c
Magma Spray,426843,c
Pursue Glory,426849,c
Sweltering Suns,426851,c
Tormenting Voice,426853,c
Violent Impact,426856,c
Benefaction of Rhonas,426858,c
Dissenter's Deliverance,426866,c
Hapatra's Mark,426871,c
Harvest Season,426872,c
Haze of Pollen,426873,c
Shed Weakness,426887,c
Spidery Grasp,426890,c
Stinging Shot,426891,c
Synchronized Strike,426892,c
Commit,426913,c
Start,426917,c
Reduce,426918,c
Destined,426919,c
Onward,426920,c
Mind,426921,c
Prepare,426922,c
Failure,426923,c
Heaven,426926,c
Liliana's Influence,429669,c
Alley Evasion,423673,c
Decommission,423683,c
Deft Dismissal,423684,c
Sram's Expertise,423691,c
Baral's Expertise,423696,c
Disallow,423698,c
Illusionist's Stratagem,423703,c
Leave in the Dust,423704,c
Metallic Rebuke,423706,c
Negate,423707,c
Reverse Engineer,423709,c
Take into Custody,423714,c
Whir of Invention,423716,c
Battle at the Bridge,423720,c
Cruel Finality,423721,c
Daring Demolition,423722,c
Fatal Push,423724,c
Perilous Predicament,423735,c
Renegade's Getaway,423736,c
Resourceful Return,423737,c
Secret Salvage,423738,c
Yahenni's Expertise,423742,c
Chandra's Revolution,423744,c
Destructive Tampering,423745,c
Hungry Flames,423751,c
Indomitable Creativity,423752,c
Invigorated Rampage,423753,c
Kari Zev's Expertise,423755,c
Precise Strike,423759,c
Release the Gremlins,423763,c
Shock,423765,c
Wrangle,423768,c
Heroic Intervention,423776,c
Highspire Infusion,423778,c
Lifecraft Awakening,423779,c
Lifecrafter's Gift,423781,c
Monstrous Onslaught,423783,c
Natural Obsolescence,423785,c
Prey Upon,423787,c
Rishkar's Expertise,423790,c
Dark Intimations,423795,c
Inspiring Roar,425693,c
Tezzeret's Betrayal,425698,c
Angelic Blessing,84583,m
Chastise,83021,m
Demystify,83055,m
Gift of Estates,84504,m
Holy Day,83121,m
Inspirit,84552,m
Mending Hands,84671,m
Reverse Damage,83132,m
Righteousness,84598,m
Sacred Nectar,83240,m
Tempest of Light,82976,m
Warrior's Honor,83219,m
Wrath of God,83339,m
Baleful Stare,84424,m
Boomerang,83013,m
Counsel of the Soratami,83390,m
Evacuation,83078,m
Exhaustion,84065,m
Mana Leak,83160,m
Mind Bend,83169,m
Plagiarize,84413,m
Polymorph,84565,m
Reminisce,83958,m
Remove Soul,83228,m
Rewind,83230,m
Sift,83307,m
Sleight of Hand,83129,m
Tidings,83036,m
Time Ebb,84507,m
Traumatize,84119,m
Withering Gaze,83166,m
Blackmail,83471,m
Coercion,83034,m
Consume Spirit,83426,m
Cruel Edict,84659,m
Dark Banishing,83046,m
Diabolic Tutor,83056,m
Execute,83079,m
Final Punishment,84066,m
Mind Rot,83170,m
Persecute,83199,m
Plague Wind,83206,m
Raise Dead,83220,m
Slay,83266,m
Soul Feast,83269,m
Zombify,83342,m
Blaze,83005,m
Boiling Seas,83012,m
Demolish,83054,m
Enrage,83076,m
Flame Wave,84672,m
Flashfires,83086,m
Flowstone Slide,84535,m
Guerrilla Tactics,83217,m
Lava Axe,83145,m
Mana Clash,83159,m
Panic Attack,83196,m
Pyroclasm,83216,m
Relentless Assault,83227,m
Seething Song,83377,m
Shatter,83257,m
Shock,83261,m
Stone Rain,83281,m
Sudden Impact,83285,m
Threaten,83472,m
Volcanic Hammer,83327,m
Wildfire,83483,m
Biorhythm,83531,m
Creeping Mold,83156,m
Early Harvest,84541,m
Giant Growth,83103,m
Might of Oaks,83167,m
Natural Affinity,83182,m
Natural Spring,84409,m
Naturalize,83183,m
Needle Storm,84611,m
Rampant Growth,83221,m
Reclaim,83229,m
Stream of Life,83284,m
Summer Bloom,84694,m
Weird Harvest,83974,m
Vengeance,83319,m
Index,94912,m
Blessed Reversal,45216,m
Chastise,45200,m
Demystify,45185,m
Healing Salve,45180,m
Holy Day,45181,m
Peach Garden Oath,45201,m
Rain of Blades,45198,m
Redeem,45184,m
Sacred Nectar,45187,m
Solidarity,45188,m
Wrath of God,45222,m
Balance of Power,45276,m
Boomerang,45243,m
Bribery,45279,m
Catalog,45245,m
Concentrate,45262,m
Deflection,45277,m
Evacuation,45281,m
Flash Counter,45238,m
Hibernation,47600,m
Index,45259,m
Inspiration,45246,m
Mana Leak,45242,m
Merchant Scroll,45275,m
Mind Bend,45274,m
Remove Soul,45241,m
Rewind,45264,m
Twiddle,45235,m
Unsummon,45239,m
Ambition's Cost,45313,m
Coercion,45297,m
Dark Banishing,45301,m
Diabolic Tutor,45319,m
Execute,45315,m
Mind Rot,45302,m
Mind Sludge,45320,m
Nausea,45298,m
Persecute,45337,m
Plague Wind,45340,m
Raise Dead,45295,m
Sever Soul,45317,m
Slay,45314,m
Soul Feast,45321,m
Vicious Hunger,45300,m
Zombify,45318,m
Blaze,45379,m
Boil,45373,m
Demolish,45375,m
Enrage,45357,m
Flashfires,45372,m
Guerrilla Tactics,45376,m
Hammer of Bogardan,49039,m
Inferno,45394,m
Lava Axe,45362,m
Lightning Blast,45361,m
Mana Clash,45391,m
Obliterate,45396,m
Panic Attack,45359,m
Pyroclasm,45374,m
Pyrotechnics,45378,m
Relentless Assault,45393,m
Searing Wind,45397,m
Shatter,45355,m
Shock,45352,m
Sizzle,45358,m
Stone Rain,45360,m
Sudden Impact,45380,m
Thieves' Auction,45395,m
Tremor,45377,m
Volcanic Hammer,45356,m
Collective Unconscious,45456,m
Creeping Mold,45438,m
Giant Growth,45414,m
Might of Oaks,45452,m
Monstrous Growth,45412,m
Natural Affinity,45449,m
Naturalize,45420,m
Plow Under,45450,m
Rampant Growth,45417,m
Revive,45433,m
Stream of Life,45419,m
Wing Snare,45436,m
Vengeance,47788,m
Blessed Reversal,13153,o
Breath of Life,13112,o
Disenchant,11238,o
Gerrard's Wisdom,13168,o
Healing Salve,25545,o
Purify,25554,o
Reprisal,15782,o
Reverse Damage,15799,o
Sacred Nectar,30168,o
Shield Wall,11499,o
Starlight,13065,o
Vengeance,14462,o
Wrath of God,11581,o
Ancestral Memories,27115,o
Baleful Stare,13124,o
Boomerang,11182,o
Counterspell,11214,o
Deflection,11232,o
Evacuation,13075,o
Force Spike,11285,o
Hibernation,13116,o
Inspiration,13169,o
Mana Short,25567,o
Memory Lapse,27080,o
Opportunity,25564,o
Remove Soul,11470,o
Sleight of Hand,25557,o
Tolarian Winds,25558,o
Twiddle,11544,o
Unsummon,11548,o
Agonizing Memories,12994,o
Befoul,25632,o
Corrupt,25624,o
Dark Banishing,14754,o
Dregs of Sorrow,13021,o
Duress,14557,o
Fugue,25634,o
Howl from Beyond,11326,o
Infernal Contract,12957,o
Mind Rot,15828,o
Nausea,25623,o
Necrologia,25635,o
Nocturnal Raid,25633,o
Ostracize,12980,o
Persecute,25644,o
Raise Dead,11465,o
Reprocess,13101,o
Soul Feast,15818,o
Blaze,13187,o
Boil,25675,o
Disorder,13136,o
Earthquake,11254,o
Final Fortune,12970,o
Inferno,15815,o
Lava Axe,13185,o
Lightning Blast,13051,o
Mana Clash,25682,o
Pillage,13182,o
Pyroclasm,25677,o
Pyrotechnics,25670,o
Relentless Assault,25684,o
Shatter,11496,o
Shock,13074,o
Spitting Earth,12972,o
Stone Rain,11515,o
Sudden Impact,13059,o
Tremor,12988,o
Volcanic Hammer,30171,o
Wildfire,25685,o
Creeping Mold,25666,o
Early Harvest,12962,o
Fog,11283,o
Giant Growth,11301,o
Hurricane,10844,o
Might of Oaks,13148,o
Monstrous Growth,30169,o
Nature's Resurgence,12998,o
Rampant Growth,11501,o
Reclaim,15837,o
Squall,25586,o
Stream of Life,11517,o
Tranquility,11540,o
Untamed Wilds,11549,o
Wing Snare,13195,o
Armageddon,14500,o
Disenchant,14463,o
Enlightened Tutor,15355,o
Exile,15350,o
Healing Salve,16425,o
Icatian Town,11336,o
Remedy,14464,o
Reprisal,15352,o
Reverse Damage,11472,o
Tariff,15361,o
Warrior's Honor,14465,o
Wrath of God,14498,o
Ancestral Memories,14550,o
Boomerang,14513,o
Counterspell,14511,o
Deflection,16438,o
Desertion,15370,o
Diminishing Returns,15363,o
Dream Cache,15365,o
Flash,16440,o
Forget,14547,o
Inspiration,14507,o
Juxtapose,11364,o
Library of Lat-Nam,15364,o
Mana Short,16439,o
Memory Lapse,11399,o
Mystical Tutor,15367,o
Polymorph,15445,o
Power Sink,16435,o
Prosperity,10816,o
Psychic Transfer,15368,o
Recall,11467,o
Relearn,15375,o
Remove Soul,14512,o
Spell Blast,15377,o
Tidal Surge,16429,o
Unsummon,14514,o
Agonizing Memories,14586,o
Ashen Powder,15384,o
Coercion,14561,o
Doomsday,15397,o
Dry Spell,15382,o
Fatal Blow,16623,o
Howl from Beyond,14562,o
Infernal Contract,14604,o
Mind Warp,14584,o
Painful Memories,14564,o
Perish,14581,o
Raise Dead,14563,o
Stupor,16628,o
Syphon Soul,15380,o
Terror,16624,o
Vampiric Tutor,15393,o
Blaze,14628,o
Boil,14630,o
Earthquake,14651,o
Final Fortune,14655,o
Fit of Rage,16622,o
Flashfires,16446,o
Hammer of Bogardan,15420,o
Illicit Auction,16449,o
Inferno,11340,o
Jokulhaups,14653,o
Lightning Blast,14610,o
Pillage,14755,o
Pyrotechnics,14611,o
Relentless Assault,14650,o
Shatter,14614,o
Shatterstorm,11497,o
Shock,14609,o
Spitting Earth,14612,o
Stone Rain,14615,o
Tremor,14613,o
Vertigo,16447,o
Volcanic Geyser,14632,o
Creeping Mold,15428,o
Early Harvest,14714,o
Elven Cache,14686,o
Fallow Earth,16454,o
Fog,14682,o
Giant Growth,14683,o
Hurricane,11117,o
Nature's Resurgence,14715,o
Rampant Growth,12966,o
Stream of Life,14687,o
